"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:38:18,FALSE,NA,"1598989999843966978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TumbuhanL",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:38:10,FALSE,NA,"1598989965765246977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mifthljnhh",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:38:07,FALSE,NA,"1598989956026109952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fajarsypt",71,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:38:04,FALSE,NA,"1598989940288679936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ardianto_kiki",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:38:01,FALSE,NA,"1598989928859566081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","okikurniawan61",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:37:57,FALSE,NA,"1598989913370021889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ini_pororoo",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:37:52,FALSE,NA,"1598989892914413575",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1ChaL1fxyz",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:37:48,FALSE,NA,"1598989873561862145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","furuzawa12",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:37:48,FALSE,NA,"1598989873293455363",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ileuvvme",71,TRUE,FALSE,NA,NA
"BMKG: Gempa Garut Tidak Berpotensi Tsunami https://t.co/6jEmMZjCrF #BMKG #Garut #gempa #tsunami",FALSE,0,NA,2022-12-03 10:37:47,FALSE,NA,"1598989869656985600",NA,"<a href=""http://fajar.co.id/"" rel=""nofollow"">FAJAR.CO.ID</a>","fajaronline",0,FALSE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:37:33,FALSE,NA,"1598989811532324864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pamanbetmen",71,TRUE,FALSE,NA,NA
"Gempa garut kerasa sampe Majalengka
#GempaBumi #Gempa #garut #majalengka",FALSE,0,NA,2022-12-03 10:37:07,FALSE,NA,"1598989703927455746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aagugunguntara",0,FALSE,FALSE,NA,NA
"Seumur umur baru ngerasa digoyang gempa we #GempaBumi #Garut",FALSE,0,NA,2022-12-03 10:37:04,FALSE,NA,"1598989690870575104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yazkymadhanilo",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:36:56,FALSE,NA,"1598989656645046272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayierha80",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:36:49,FALSE,NA,"1598989626538328064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nazilrams",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:36:45,FALSE,NA,"1598989609262018562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neish_dyaa",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:36:42,FALSE,NA,"1598989596964327424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Coffeecouple_",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:36:41,FALSE,NA,"1598989594015719424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarRach23",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:36:39,FALSE,NA,"1598989586889609217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Attitudenyamana",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:36:37,FALSE,NA,"1598989575468503040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pamanbetmen",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:36:31,FALSE,NA,"1598989549459632128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adetamasusanto",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:36:25,FALSE,NA,"1598989527812820992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CungkringYanto",343,TRUE,FALSE,NA,NA
"Mampu Beli Mobil tapi gak mampu Sewa Parkiran, akibat nya nyusahin orang banyak.
#pademangan
#garut
#dashcam https://t.co/yDn6IQ4A7f",FALSE,1,NA,2022-12-03 10:36:19,FALSE,NA,"1598989502995124225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PRainheart",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:36:02,FALSE,NA,"1598989428021956609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hendrarawk13",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:35:57,FALSE,NA,"1598989407763460097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agra3479",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:35:57,FALSE,NA,"1598989406786187264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissAkmaArs",343,TRUE,FALSE,NA,NA
"RT @frenkyf1: Ini bukan air mancur tapi PLTA yang jebol di Garut, Jawa barat.

#Garut https://t.co/6b1SDIfBGs",FALSE,0,NA,2022-12-03 10:35:52,FALSE,NA,"1598989389845389313",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RendiRe04490277",27,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:35:46,FALSE,NA,"1598989363538542593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ulfa13081996",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:35:41,FALSE,NA,"1598989339882852352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mbah_jo168",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:35:40,FALSE,NA,"1598989336711942144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","glhcove",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:35:23,FALSE,NA,"1598989264809005057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgusSup39011241",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:35:20,FALSE,NA,"1598989254709088257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dicupangahh",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:35:12,FALSE,NA,"1598989218021539840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alifahsdyh",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:35:10,FALSE,NA,"1598989211985936385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bethegonk",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:34:55,FALSE,NA,"1598989150786850817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fitaooo",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:34:45,FALSE,NA,"1598989107333853184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","windo_andre",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:34:42,FALSE,NA,"1598989093316493313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TumbuhanL",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:34:42,FALSE,NA,"1598989092829941761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fat_Guts11",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:34:38,FALSE,NA,"1598989079060058112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SesuatuJogja",343,TRUE,FALSE,NA,NA
"Semoga Allah menjauhkan dari musibah dan bencana, dan sebagai pengingat agar lebih mendekatkan diri kepada Allah 🤲🏽… https://t.co/Ncj7mE8VAi",FALSE,1,NA,2022-12-03 10:34:27,TRUE,NA,"1598989030338985984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curhatbang",0,FALSE,FALSE,NA,NA
"Lagi tidur, kaget ya Allah 
#Gempa #Garut",FALSE,0,NA,2022-12-03 10:34:22,FALSE,NA,"1598989009715605504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samvel92",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:34:20,FALSE,NA,"1598989001532534787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaiWoon_",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:34:19,FALSE,NA,"1598988997656989703",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arkan_januzaz",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:34:09,FALSE,NA,"1598988957773361152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akmsi1910",343,TRUE,FALSE,NA,NA
"Gempa Lagii

Assalamu'alaikum. Ada yang merasakan gempa nggak tadi? pusat gempanya ada di daerah kab. Garut lho sah… https://t.co/qc8byXN4vS",FALSE,2,NA,2022-12-03 10:34:00,TRUE,NA,"1598988918397218819",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Domyadhu2010",0,FALSE,FALSE,NA,NA
"RT @kompascom: Gempa bermagnitudo 6.4 mengguncang kawasan Kabupaten Garut, Jawa Barat, pada Sabtu sore (3/12/2022).

Baca selengkapnya di h…",FALSE,0,NA,2022-12-03 10:33:50,FALSE,NA,"1598988877834121217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YEngran",3,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:33:47,FALSE,NA,"1598988864265519104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OryzaHermanto",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:33:41,FALSE,NA,"1598988838852243456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frenkyf1",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:33:38,FALSE,NA,"1598988826550341633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArumSuriatin",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:33:32,FALSE,NA,"1598988799979442177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MenujuJlnPulang",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:33:25,FALSE,NA,"1598988771638542336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iron_Man_2030",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:33:21,FALSE,NA,"1598988752474771456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suharjo",343,TRUE,FALSE,NA,NA
"GARUT AMAN LAH YAA MANA PUSATNYA DI SELATAN
WASPADA TTP #GARUT #garut  #BMKG https://t.co/lnz9z4oSBE",FALSE,1,NA,2022-12-03 10:33:01,FALSE,NA,"1598988669763092481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Geogerstevanus",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:33:00,FALSE,NA,"1598988664662806528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamadereynald_",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:32:58,FALSE,NA,"1598988659478663170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ziyadu_R",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:32:54,FALSE,NA,"1598988641027911680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wonderfrizland",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:32:52,FALSE,NA,"1598988633968889857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haneymilktea",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:32:50,FALSE,NA,"1598988622799466497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ummi68062358",71,TRUE,FALSE,NA,NA
"RT @kompascom: Gempa bermagnitudo 6.4 mengguncang kawasan Kabupaten Garut, Jawa Barat, pada Sabtu sore (3/12/2022).

Baca selengkapnya di h…",FALSE,0,NA,2022-12-03 10:32:47,FALSE,NA,"1598988610514341889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arum0517",3,TRUE,FALSE,NA,NA
"RT @kompascom: Gempa bermagnitudo 6.4 mengguncang kawasan Kabupaten Garut, Jawa Barat, pada Sabtu sore (3/12/2022).

Baca selengkapnya di h…",FALSE,0,NA,2022-12-03 10:32:41,FALSE,NA,"1598988587894439936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rvld21",3,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:32:37,FALSE,NA,"1598988568160243712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chevyzh",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:32:30,FALSE,NA,"1598988540423327744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tunbaek",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:32:25,FALSE,NA,"1598988521079017472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diansh_",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:32:10,FALSE,NA,"1598988456235270144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_banyulaut",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:32:02,FALSE,NA,"1598988425147084800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kampanye_Hitam",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:31:58,FALSE,NA,"1598988405760983041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rusdy_QM",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:31:57,FALSE,NA,"1598988400757178369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnisFauzi94",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:31:46,FALSE,NA,"1598988356075290627",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Keretatutu",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:31:41,FALSE,NA,"1598988336819240960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","back2ujjd",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:31:33,FALSE,NA,"1598988299745779712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffskrnwn",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:31:31,FALSE,NA,"1598988293802455040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nigellasativa5",343,TRUE,FALSE,NA,NA
"Turut memanjatkan doa semoga #gempa di #Garut barusan tidak berdampak berlebihan. Gusti, nyuwun kawelasan 🤲🙏",FALSE,0,NA,2022-12-03 10:31:14,FALSE,NA,"1598988220431478785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hamemayuonline",0,FALSE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:31:04,FALSE,NA,"1598988181546074113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Klaela000",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:31:04,FALSE,NA,"1598988181390917633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mhaikalfadhil",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:31:00,FALSE,NA,"1598988162646568960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Verbum_Ang",343,TRUE,FALSE,NA,NA
"BREAKING NEWS: Gempa Berkekuatan M 6,4 Guncang Garut, Getarannya Dirasakan hingga Bandung
#Gempa #GempaGarut… https://t.co/i0RcwREjFo",FALSE,0,NA,2022-12-03 10:31:00,TRUE,NA,"1598988161669300224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zona_raya",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:30:59,FALSE,NA,"1598988158837964802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oppo_rizal",343,TRUE,FALSE,NA,NA
"Gempa Garut Dirasakan di Ciamis hingga Panimbang https://t.co/PisOQrNfF3 #Garut #gempa",FALSE,0,NA,2022-12-03 10:30:58,FALSE,NA,"1598988154010144768",NA,"<a href=""http://fajar.co.id/"" rel=""nofollow"">FAJAR.CO.ID</a>","fajaronline",0,FALSE,FALSE,NA,NA
